SampleID	Tissue	curated_anno	EXTENDscores
KIRC_GSE139555@RB2|13|1|5	kidney	Mono/Macro	0.27717551
KIRC_GSE139555@RB2|13|1|6	kidney	Mono/Macro	0.308794484
KIRC_GSE139555@RB2|13|1|7	kidney	Mono/Macro	0.492948094
KIRC_GSE139555@RB2|13|2|1	kidney	Mono/Macro	0.353349068
KIRC_GSE139555@RB2|13|2|2	kidney	Mono/Macro	0.21443328
KIRC_GSE139555@RB2|15|0	kidney	NK	0.513530068
KIRC_GSE139555@RB2|15|0|2	kidney	NK	0.367437231
KIRC_GSE139555@RB2|15|0|3	kidney	NK	0.514006073
KIRC_GSE139555@RB2|15|0|4	kidney	NK	0.360702093
KIRC_GSE139555@RB2|15|0|5	kidney	CD8T	0.476040976
KIRC_GSE139555@RB2|15|0|6	kidney	NK	0.327428623
KIRC_GSE139555@RB2|15|0|7	kidney	NK	0.344364663
KIRC_GSE139555@RB2|15|1	kidney	NK	0.184776441
KIRC_GSE139555@RB2|15|1|2	kidney	NK	0.36034793
KIRC_GSE139555@RB2|15|1|3	kidney	NK	0.378043655
KIRC_GSE139555@RB2|15|1|4	kidney	NK	0.670275323
KIRC_GSE139555@RB2|16|0|1	kidney	CD4Tconv	0.523204911
KIRC_GSE139555@RB2|16|0|2	kidney	CD4Tconv	0.573692955
KIRC_GSE139555@RB2|16|0|3	kidney	CD4Tconv	0.327301254
KIRC_GSE139555@RB2|16|0|4	kidney	CD4Tconv	0.368286435
KIRC_GSE139555@RB2|16|0|5	kidney	CD4Tconv	0.384754993
KIRC_GSE139555@RB2|16|0|6	kidney	CD4Tconv	0.363598571
KIRC_GSE139555@RB2|16|0|7	kidney	CD4Tconv	0.346200346
KIRC_GSE139555@RB2|16|0|8	kidney	CD4Tconv	0.534886489
KIRC_GSE139555@RB2|16|0|9	kidney	CD4Tconv	0.18698141
KIRC_GSE139555@RB2|17|0	kidney	DC	0.44647305
KIRC_GSE139555@RB2|17|0|2	kidney	DC	0.427023251
KIRC_GSE139555@RB2|17|0|3	kidney	DC	0.292589035
KIRC_GSE139555@RB2|17|0|4	kidney	DC	0.643568031
KIRC_GSE139555@RB2|17|0|5	kidney	DC	0.695677017
KIRC_GSE139555@RB2|2|0|1	kidney	CD8T	0.67935708
KIRC_GSE139555@RB2|2|0|10	kidney	CD8T	0.704349782
KIRC_GSE139555@RB2|2|0|11	kidney	CD8T	0.36841073
KIRC_GSE139555@RB2|2|0|12	kidney	CD8T	0.358233628
KIRC_GSE139555@RB2|2|0|13	kidney	CD8T	0.51323418
KIRC_GSE139555@RB2|2|0|14	kidney	CD8T	0.371059381
KIRC_GSE139555@RB2|2|0|15	kidney	CD8T	0.540618731
KIRC_GSE139555@RB2|2|0|16	kidney	CD8T	0.194147561
KIRC_GSE139555@RB2|2|0|17	kidney	CD8T	0.338219536
KIRC_GSE139555@RB2|2|0|18	kidney	CD8T	0.359115695
KIRC_GSE139555@RB2|2|0|19	kidney	CD8T	0.530393632
KIRC_GSE139555@RB2|2|0|2	kidney	CD8T	0.551412862
KIRC_GSE139555@RB2|2|0|20	kidney	CD8T	0.66353596
KIRC_GSE139555@RB2|2|0|21	kidney	CD8T	0.498492668
KIRC_GSE139555@RB2|2|0|22	kidney	CD8T	0.345356745
KIRC_GSE139555@RB2|2|0|23	kidney	NK	0.508705702
KIRC_GSE139555@RB2|2|0|24	kidney	CD8T	0.480433259
KIRC_GSE139555@RB2|2|0|25	kidney	CD8T	0.538458203
KIRC_GSE139555@RB2|2|0|26	kidney	CD8T	0.351439605
KIRC_GSE139555@RB2|2|0|27	kidney	CD8T	0.506573511
KIRC_GSE139555@RB2|2|0|28	kidney	CD8T	0.654300961
KIRC_GSE139555@RB2|2|0|29	kidney	CD8T	0.370937158
KIRC_GSE139555@RB2|2|0|3	kidney	CD8T	0.496688614
KIRC_GSE139555@RB2|2|0|4	kidney	CD8T	0.655299876
KIRC_GSE139555@RB2|2|0|5	kidney	CD8T	0.360467465
KIRC_GSE139555@RB2|2|0|6	kidney	CD8T	0.356784735
KIRC_GSE139555@RB2|2|0|7	kidney	CD8T	0.529535752
KIRC_GSE139555@RB2|2|0|8	kidney	CD8T	0.363799334
KIRC_GSE139555@RB2|2|0|9	kidney	CD8T	0.342286448
KIRC_GSE139555@RB2|2|1	kidney	CD8T	0.526321351
KIRC_GSE139555@RB2|22|0	kidney	DC	0.670893686
KIRC_GSE139555@RB2|22|0|2	kidney	DC	0.63673324
KIRC_GSE139555@RB2|22|0|3	kidney	DC	0.828209124
KIRC_GSE139555@RB2|22|1	kidney	DC	0.489027423
KIRC_GSE139555@RB2|6|0|1	kidney	CD4Tconv	0.698648346
KIRC_GSE139555@RB2|6|0|2	kidney	NK	0.547355406
KIRC_GSE139555@RB2|6|0|3	kidney	NK	0.333351636
KIRC_GSE139555@RB2|6|0|4	kidney	NK	0.360603204
KIRC_GSE139555@RB2|6|0|5	kidney	NK	0.347192428
KIRC_GSE139555@RB2|6|0|6	kidney	NK	0.507003146
KIRC_GSE139555@RB2|7|0|1	kidney	Mono/Macro	0.266627664
KIRC_GSE139555@RB2|8|0	kidney	NK	0.659967718
KIRC_GSE139555@RB2|9|0	kidney	Mono/Macro	0.284083237
KIRC_GSE139555@RB2|9|0|10	kidney	Mono/Macro	0.328447659
KIRC_GSE139555@RB2|9|0|11	kidney	Mono/Macro	0.316955866
KIRC_GSE139555@RB2|9|0|12	kidney	Mono/Macro	0.521791965
KIRC_GSE139555@RB2|9|0|13	kidney	Mono/Macro	0.319531352
KIRC_GSE139555@RB2|9|0|14	kidney	Mono/Macro	0.145968978
KIRC_GSE139555@RB2|9|0|15	kidney	Mono/Macro	0.372299756
KIRC_GSE139555@RB2|9|0|16	kidney	Mono/Macro	0.325004238
KIRC_GSE139555@RB2|9|0|17	kidney	Mono/Macro	0.293763683
KIRC_GSE139555@RB2|9|0|18	kidney	Mono/Macro	0.540406608
KIRC_GSE139555@RB2|9|0|19	kidney	Mono/Macro	0.682038594
KIRC_GSE139555@RB2|9|0|2	kidney	Mono/Macro	0.295111694
KIRC_GSE139555@RB2|9|0|20	kidney	Mono/Macro	0.29495039
KIRC_GSE139555@RB2|9|0|21	kidney	Mono/Macro	0.176066811
KIRC_GSE139555@RB2|9|0|22	kidney	Mono/Macro	0.497052684
KIRC_GSE139555@RB2|9|0|23	kidney	Mono/Macro	0.286680986
KIRC_GSE139555@RB2|9|0|24	kidney	Mono/Macro	0.433983948
KIRC_GSE139555@RB2|9|0|25	kidney	Mono/Macro	0.343663714
KIRC_GSE139555@RB2|9|0|26	kidney	Mono/Macro	0.339431273
KIRC_GSE139555@RB2|9|0|27	kidney	Mono/Macro	0.334219503
KIRC_GSE139555@RB2|9|0|28	kidney	Mono/Macro	0.345106617
KIRC_GSE139555@RB2|9|0|29	kidney	Mono/Macro	0.490126993
KIRC_GSE139555@RB2|9|0|3	kidney	Mono/Macro	0.418986318
KIRC_GSE139555@RB2|9|0|30	kidney	Mono/Macro	0.46904865
KIRC_GSE139555@RB2|9|0|31	kidney	Mono/Macro	0.319178725
KIRC_GSE139555@RB2|9|0|32	kidney	Mono/Macro	0.329793598
KIRC_GSE139555@RB2|9|0|33	kidney	Mono/Macro	0.6019546
KIRC_GSE139555@RB2|9|0|34	kidney	Mono/Macro	0.471406554
KIRC_GSE139555@RB2|9|0|35	kidney	Mono/Macro	0.324408772
KIRC_GSE139555@RB2|9|0|4	kidney	Mono/Macro	0.310134513
KIRC_GSE139555@RB2|9|0|5	kidney	Mono/Macro	0.324045624
KIRC_GSE139555@RB2|9|0|6	kidney	Mono/Macro	0.53328305
KIRC_GSE139555@RB2|9|0|7	kidney	Mono/Macro	0.326899649
KIRC_GSE139555@RB2|9|0|8	kidney	Mono/Macro	0.443912301
KIRC_GSE139555@RB2|9|0|9	kidney	Mono/Macro	0.160632025
KIRC_GSE139555@RB3|0|0|1	kidney	B	0.526888405
KIRC_GSE139555@RB3|0|0|10	kidney	B	0.506003229
KIRC_GSE139555@RB3|0|0|11	kidney	B	0.523663408
KIRC_GSE139555@RB3|0|0|12	kidney	B	0.373942194
KIRC_GSE139555@RB3|0|0|13	kidney	B	0.338207329
KIRC_GSE139555@RB3|0|0|14	kidney	B	0.56768925
KIRC_GSE139555@RB3|0|0|15	kidney	B	0.703893665
KIRC_GSE139555@RB3|0|0|16	kidney	B	0.53146249
KIRC_GSE139555@RB3|0|0|17	kidney	B	0.337074212
KIRC_GSE139555@RB3|0|0|18	kidney	B	0.530670942
KIRC_GSE139555@RB3|0|0|19	kidney	B	0.203298184
KIRC_GSE139555@RB3|0|0|2	kidney	B	0.377982539
KIRC_GSE139555@RB3|0|0|3	kidney	B	0.377897473
KIRC_GSE139555@RB3|0|0|4	kidney	B	0.518185688
KIRC_GSE139555@RB3|0|0|5	kidney	B	0.388647163
KIRC_GSE139555@RB3|0|0|6	kidney	B	0.193927064
KIRC_GSE139555@RB3|0|0|7	kidney	B	0.668888309
KIRC_GSE139555@RB3|0|0|8	kidney	B	0.20936185
KIRC_GSE139555@RB3|0|0|9	kidney	B	0.397752105
KIRC_GSE139555@RB3|1|0	kidney	Mono/Macro	0.12204506
KIRC_GSE139555@RB3|1|0|10	kidney	Mono/Macro	0.297834353
KIRC_GSE139555@RB3|1|0|11	kidney	Mono/Macro	0.161624261
KIRC_GSE139555@RB3|1|0|12	kidney	Mono/Macro	0.491164677
KIRC_GSE139555@RB3|1|0|2	kidney	Mono/Macro	0.504828977
KIRC_GSE139555@RB3|1|0|3	kidney	Mono/Macro	0.151260905
KIRC_GSE139555@RB3|1|0|4	kidney	Mono/Macro	0.342761684
KIRC_GSE139555@RB3|1|0|5	kidney	Mono/Macro	0.345622462
KIRC_GSE139555@RB3|1|0|6	kidney	Mono/Macro	0.18124849
KIRC_GSE139555@RB3|1|0|7	kidney	Mono/Macro	0.494415795
KIRC_GSE139555@RB3|1|0|8	kidney	Mono/Macro	0.166695691
KIRC_GSE139555@RB3|1|0|9	kidney	Mono/Macro	0.195911536
KIRC_GSE139555@RB3|10|0|1	kidney	Mono/Macro	0.598973959
KIRC_GSE139555@RB3|15|0|1	kidney	NK	0.521500664
KIRC_GSE139555@RB3|15|0|10	kidney	NK	0.495537453
KIRC_GSE139555@RB3|15|0|11	kidney	CD8T	0.369024313
KIRC_GSE139555@RB3|15|0|12	kidney	CD8T	0.371095696
KIRC_GSE139555@RB3|15|0|13	kidney	NK	0.376835756
KIRC_GSE139555@RB3|15|0|14	kidney	CD8T	0.209802844
KIRC_GSE139555@RB3|15|0|15	kidney	CD8T	0.564772582
KIRC_GSE139555@RB3|15|0|16	kidney	CD8T	0.526716584
KIRC_GSE139555@RB3|15|0|2	kidney	NK	0.194147561
KIRC_GSE139555@RB3|15|0|3	kidney	NK	0.52283378
KIRC_GSE139555@RB3|15|0|4	kidney	NK	0.529208844
KIRC_GSE139555@RB3|15|0|5	kidney	CD8T	0.378830056
KIRC_GSE139555@RB3|15|0|6	kidney	NK	0.370928481
KIRC_GSE139555@RB3|15|0|7	kidney	NK	0.390862575
KIRC_GSE139555@RB3|15|0|8	kidney	NK	0.40277056
KIRC_GSE139555@RB3|15|0|9	kidney	CD8T	0.688359375
KIRC_GSE139555@RB3|16|0	kidney	CD4Tconv	0.379651314
KIRC_GSE139555@RB3|16|0|10	kidney	CD4Tconv	0.216748498
KIRC_GSE139555@RB3|16|0|11	kidney	CD4Tconv	0.533134488
KIRC_GSE139555@RB3|16|0|12	kidney	CD4Tconv	0.573796148
KIRC_GSE139555@RB3|16|0|2	kidney	CD4Tconv	0.220276449
KIRC_GSE139555@RB3|16|0|3	kidney	CD4Tconv	0.385415869
KIRC_GSE139555@RB3|16|0|4	kidney	CD4Tconv	0.538441002
KIRC_GSE139555@RB3|16|0|5	kidney	CD4Tconv	0.568086636
KIRC_GSE139555@RB3|16|0|6	kidney	CD4Tconv	0.375389243
KIRC_GSE139555@RB3|16|0|7	kidney	CD4Tconv	0.210023341
KIRC_GSE139555@RB3|16|0|8	kidney	CD4Tconv	0.561213611
KIRC_GSE139555@RB3|16|0|9	kidney	CD4Tconv	0.358397848
KIRC_GSE139555@RB3|16|1|1	kidney	CD4Tconv	0.355145441
KIRC_GSE139555@RB3|16|1|2	kidney	CD4Tconv	0.395274894
KIRC_GSE139555@RB3|16|1|3	kidney	CD4Tconv	0.885204451
KIRC_GSE139555@RB3|16|1|4	kidney	CD4Tconv	0.519401029
KIRC_GSE139555@RB3|16|1|5	kidney	CD4Tconv	0.509511679
KIRC_GSE139555@RB3|16|1|6	kidney	CD4Tconv	0.558636747
KIRC_GSE139555@RB3|16|1|7	kidney	CD4Tconv	0.519772314
KIRC_GSE139555@RB3|16|1|8	kidney	CD4Tconv	0.370151213
KIRC_GSE139555@RB3|16|1|9	kidney	CD4Tconv	0.358850514
KIRC_GSE139555@RB3|2|0|1	kidney	CD8T	0.530436472
KIRC_GSE139555@RB3|2|0|10	kidney	CD8T	0.554121776
KIRC_GSE139555@RB3|2|0|11	kidney	CD8T	0.21950471
KIRC_GSE139555@RB3|2|0|12	kidney	CD8T	0.363284788
KIRC_GSE139555@RB3|2|0|13	kidney	CD8T	0.56811581
KIRC_GSE139555@RB3|2|0|14	kidney	CD8T	0.40004099
KIRC_GSE139555@RB3|2|0|2	kidney	CD8T	0.537459669
KIRC_GSE139555@RB3|2|0|3	kidney	CD8T	0.513177824
KIRC_GSE139555@RB3|2|0|4	kidney	CD8T	0.372433037
KIRC_GSE139555@RB3|2|0|5	kidney	CD8T	0.527522412
KIRC_GSE139555@RB3|2|0|6	kidney	CD8T	0.679481683
KIRC_GSE139555@RB3|2|0|7	kidney	CD8T	0.37130099
KIRC_GSE139555@RB3|2|0|8	kidney	CD8T	0.52414632
KIRC_GSE139555@RB3|2|0|9	kidney	CD8T	0.535930471
KIRC_GSE139555@RB3|2|1	kidney	CD8T	0.513081548
KIRC_GSE139555@RB3|2|1|2	kidney	CD8T	0.386868908
KIRC_GSE139555@RB3|2|1|3	kidney	CD8T	0.514118469
KIRC_GSE139555@RB3|2|1|4	kidney	CD8T	0.379177615
KIRC_GSE139555@RB3|3|0	kidney	CD4Tconv	0.368305782
KIRC_GSE139555@RB3|3|0|2	kidney	CD4Tconv	0.54057058
KIRC_GSE139555@RB3|4|0	kidney	CD8T	0.36213156
KIRC_GSE139555@RB3|4|0|2	kidney	CD8T	0.35451021
KIRC_GSE139555@RB3|6|0	kidney	CD8T	0.371287018
KIRC_GSE139555@RB3|6|0|10	kidney	CD4Tconv	0.521515712
KIRC_GSE139555@RB3|6|0|2	kidney	CD4Tconv	0.200321475
KIRC_GSE139555@RB3|6|0|3	kidney	CD4Tconv	0.366218503
KIRC_GSE139555@RB3|6|0|4	kidney	CD4Tconv	0.668331846
KIRC_GSE139555@RB3|6|0|5	kidney	CD8T	0.52400229
KIRC_GSE139555@RB3|6|0|6	kidney	CD4Tconv	0.732838116
KIRC_GSE139555@RB3|6|0|7	kidney	CD8T	0.372312192
KIRC_GSE139555@RB3|6|0|8	kidney	CD4Tconv	0.203739178
KIRC_GSE139555@RB3|6|0|9	kidney	CD4Tconv	0.189627373
KIRC_GSE139555@RB3|6|1|1	kidney	CD8T	0.398017822
KIRC_GSE139555@RB3|6|1|2	kidney	NK	0.360650725
KIRC_GSE139555@RB3|6|1|3	kidney	CD8T	0.527995804
KIRC_GSE139555@RB3|6|1|4	kidney	NK	0.380804166
KIRC_GSE139555@RB3|6|1|5	kidney	NK	0.51874353
KIRC_GSE139555@RB3|6|1|6	kidney	CD8T	0.537919857
KIRC_GSE139555@RB3|8|0	kidney	CD8T	0.686567692
KIRC_GSE139555@RB3|9|0	kidney	Mono/Macro	0.152032644
KIRC_GSE139555@RB3|9|0|2	kidney	Mono/Macro	0.487986511
KIRC_GSE139555@RB3|9|0|3	kidney	Mono/Macro	0.13935407
KIRC_GSE139555@RB3|9|0|4	kidney	Mono/Macro	0.27025381
KIRC_GSE139555@RN1|0|0|1	kidney	B	0.204841663
KIRC_GSE139555@RN1|0|0|2	kidney	B	0.357235556
KIRC_GSE139555@RN1|1|0|1	kidney	Mono/Macro	0.208479862
KIRC_GSE139555@RN1|1|0|2	kidney	Mono/Macro	0.372133305
KIRC_GSE139555@RN1|10|0	kidney	Mono/Macro	0.506807981
KIRC_GSE139555@RN1|10|0|2	kidney	Mono/Macro	0.370184533
KIRC_GSE139555@RN1|10|1|1	kidney	Mono/Macro	0.333200239
KIRC_GSE139555@RN1|12|0	kidney	Mono/Macro	0.330823602
KIRC_GSE139555@RN1|13|0|1	kidney	Mono/Macro	0.379232434
KIRC_GSE139555@RN1|13|0|2	kidney	Mono/Macro	0.211236074
KIRC_GSE139555@RN1|13|0|3	kidney	Mono/Macro	0.200321475
KIRC_GSE139555@RN1|13|0|4	kidney	Mono/Macro	0.510244723
KIRC_GSE139555@RN1|13|0|5	kidney	Mono/Macro	0.357463193
KIRC_GSE139555@RN1|13|0|6	kidney	Mono/Macro	0.376341867
KIRC_GSE139555@RN1|13|0|7	kidney	Mono/Macro	0.34958872
KIRC_GSE139555@RN1|13|0|8	kidney	Mono/Macro	0.369791446
KIRC_GSE139555@RN1|13|0|9	kidney	Mono/Macro	0.368339637
KIRC_GSE139555@RN1|13|1	kidney	Mono/Macro	0.333261811
KIRC_GSE139555@RN1|13|1|2	kidney	Mono/Macro	0.352780169
KIRC_GSE139555@RN1|13|1|3	kidney	Mono/Macro	0.182791968
KIRC_GSE139555@RN1|13|1|4	kidney	Mono/Macro	0.499525746
KIRC_GSE139555@RN1|13|1|5	kidney	Mono/Macro	0.194809052
KIRC_GSE139555@RN1|17|0|1	kidney	DC	0.157655316
KIRC_GSE139555@RN1|2|0	kidney	CD8T	0.222150673
KIRC_GSE139555@RN1|3|0	kidney	CD4Tconv	0.581589701
KIRC_GSE139555@RN1|4|0|1	kidney	CD8T	0.412954732
KIRC_GSE139555@RN1|5|0|1	kidney	DC	0.299341517
KIRC_GSE139555@RN1|5|0|2	kidney	DC	0.165923952
KIRC_GSE139555@RN1|5|0|3	kidney	DC	0.340434492
KIRC_GSE139555@RN1|5|1	kidney	Mono/Macro	0.45265402
KIRC_GSE139555@RN1|6|0|1	kidney	CD8T	0.389593946
KIRC_GSE139555@RN1|7|0	kidney	Mono/Macro	0.355288935
KIRC_GSE139555@RN1|8|0|1	kidney	NK	0.20142396
KIRC_GSE139555@RN1|9|0	kidney	Mono/Macro	0.189296628
KIRC_GSE139555@RN1|9|0|2	kidney	Mono/Macro	0.185658428
KIRC_GSE139555@RN1|9|0|3	kidney	Mono/Macro	0.19205284
KIRC_GSE139555@RN1|9|0|4	kidney	Mono/Macro	0.196132033
KIRC_GSE139555@RN1|9|0|5	kidney	Mono/Macro	0.343316611
KIRC_GSE139555@RN2|0|0|1	kidney	B	0.354491864
KIRC_GSE139555@RN2|0|0|10	kidney	B	0.64294698
KIRC_GSE139555@RN2|0|0|11	kidney	B	0.337119511
KIRC_GSE139555@RN2|0|0|12	kidney	B	0.341253598
KIRC_GSE139555@RN2|0|0|13	kidney	B	0.515860489
KIRC_GSE139555@RN2|0|0|14	kidney	B	0.487134308
KIRC_GSE139555@RN2|0|0|15	kidney	B	0.651356268
KIRC_GSE139555@RN2|0|0|16	kidney	B	0.686041395
KIRC_GSE139555@RN2|0|0|17	kidney	B	0.522937583
KIRC_GSE139555@RN2|0|0|18	kidney	B	0.511437807
KIRC_GSE139555@RN2|0|0|19	kidney	B	0.52701217
KIRC_GSE139555@RN2|0|0|2	kidney	B	0.503389053
KIRC_GSE139555@RN2|0|0|20	kidney	B	0.501675901
KIRC_GSE139555@RN2|0|0|21	kidney	B	0.70170475
KIRC_GSE139555@RN2|0|0|22	kidney	B	0.338322571
KIRC_GSE139555@RN2|0|0|23	kidney	B	0.519768169
KIRC_GSE139555@RN2|0|0|24	kidney	B	0.488745503
KIRC_GSE139555@RN2|0|0|25	kidney	B	0.496788881
KIRC_GSE139555@RN2|0|0|26	kidney	B	0.508839751
KIRC_GSE139555@RN2|0|0|27	kidney	B	0.317437161
KIRC_GSE139555@RN2|0|0|28	kidney	B	0.343103869
KIRC_GSE139555@RN2|0|0|29	kidney	B	0.498069945
KIRC_GSE139555@RN2|0|0|3	kidney	B	0.671933051
KIRC_GSE139555@RN2|0|0|30	kidney	B	0.481554476
KIRC_GSE139555@RN2|0|0|31	kidney	B	0.496187277
KIRC_GSE139555@RN2|0|0|32	kidney	B	0.668535147
KIRC_GSE139555@RN2|0|0|33	kidney	B	0.641541006
KIRC_GSE139555@RN2|0|0|34	kidney	B	0.693524398
KIRC_GSE139555@RN2|0|0|35	kidney	B	0.515434543
KIRC_GSE139555@RN2|0|0|36	kidney	B	0.50272664
KIRC_GSE139555@RN2|0|0|37	kidney	B	0.482398538
KIRC_GSE139555@RN2|0|0|38	kidney	B	0.377529803
KIRC_GSE139555@RN2|0|0|39	kidney	B	0.506656891
KIRC_GSE139555@RN2|0|0|4	kidney	B	0.722985319
KIRC_GSE139555@RN2|0|0|40	kidney	B	0.655791237
KIRC_GSE139555@RN2|0|0|41	kidney	B	0.512716719
KIRC_GSE139555@RN2|0|0|42	kidney	B	0.67209619
KIRC_GSE139555@RN2|0|0|43	kidney	B	0.528997872
KIRC_GSE139555@RN2|0|0|44	kidney	B	0.555483696
KIRC_GSE139555@RN2|0|0|45	kidney	B	0.495947586
KIRC_GSE139555@RN2|0|0|46	kidney	B	0.332463431
KIRC_GSE139555@RN2|0|0|47	kidney	B	0.538936667
KIRC_GSE139555@RN2|0|0|48	kidney	B	0.662615357
KIRC_GSE139555@RN2|0|0|49	kidney	B	0.530997393
KIRC_GSE139555@RN2|0|0|5	kidney	B	0.65657503
KIRC_GSE139555@RN2|0|0|50	kidney	B	0.511547902
KIRC_GSE139555@RN2|0|0|6	kidney	B	0.341219356
KIRC_GSE139555@RN2|0|0|7	kidney	B	0.641330644
KIRC_GSE139555@RN2|0|0|8	kidney	B	0.386632673
KIRC_GSE139555@RN2|0|0|9	kidney	B	0.503627361
KIRC_GSE139555@RN2|0|1	kidney	B	0.393221401
KIRC_GSE139555@RN2|0|1|10	kidney	B	0.54353347
KIRC_GSE139555@RN2|0|1|11	kidney	B	0.198888245
KIRC_GSE139555@RN2|0|1|12	kidney	B	0.343890577
KIRC_GSE139555@RN2|0|1|13	kidney	B	0.199108742
KIRC_GSE139555@RN2|0|1|14	kidney	B	0.379915653
KIRC_GSE139555@RN2|0|1|15	kidney	B	0.540138799
KIRC_GSE139555@RN2|0|1|16	kidney	B	0.521322699
KIRC_GSE139555@RN2|0|1|17	kidney	B	0.371781066
KIRC_GSE139555@RN2|0|1|18	kidney	B	0.527057926
KIRC_GSE139555@RN2|0|1|19	kidney	B	0.193927064
KIRC_GSE139555@RN2|0|1|2	kidney	B	0.375110555
KIRC_GSE139555@RN2|0|1|20	kidney	B	0.544806859
KIRC_GSE139555@RN2|0|1|21	kidney	B	0.505034639
KIRC_GSE139555@RN2|0|1|22	kidney	B	0.357610832
KIRC_GSE139555@RN2|0|1|23	kidney	B	0.339499371
KIRC_GSE139555@RN2|0|1|24	kidney	B	0.348819822
KIRC_GSE139555@RN2|0|1|25	kidney	B	0.534286571
KIRC_GSE139555@RN2|0|1|26	kidney	B	0.21586651
KIRC_GSE139555@RN2|0|1|27	kidney	B	0.402283196
KIRC_GSE139555@RN2|0|1|28	kidney	B	0.224245394
KIRC_GSE139555@RN2|0|1|29	kidney	B	0.359157306
KIRC_GSE139555@RN2|0|1|3	kidney	B	0.557177104
KIRC_GSE139555@RN2|0|1|30	kidney	B	0.703293746
KIRC_GSE139555@RN2|0|1|31	kidney	B	0.19778576
KIRC_GSE139555@RN2|0|1|32	kidney	B	0.516802666
KIRC_GSE139555@RN2|0|1|33	kidney	B	0.362074361
KIRC_GSE139555@RN2|0|1|34	kidney	B	0.188524889
KIRC_GSE139555@RN2|0|1|35	kidney	B	0.373722311
KIRC_GSE139555@RN2|0|1|36	kidney	B	0.356382128
KIRC_GSE139555@RN2|0|1|37	kidney	B	0.361421854
KIRC_GSE139555@RN2|0|1|38	kidney	B	0.687052746
KIRC_GSE139555@RN2|0|1|4	kidney	B	0.380958251
KIRC_GSE139555@RN2|0|1|5	kidney	B	0.361848182
KIRC_GSE139555@RN2|0|1|6	kidney	B	0.536339374
KIRC_GSE139555@RN2|0|1|7	kidney	B	0.581609207
KIRC_GSE139555@RN2|0|1|8	kidney	B	0.652874717
KIRC_GSE139555@RN2|0|1|9	kidney	B	0.49354776
KIRC_GSE139555@RN2|10|0|1	kidney	Mono/Macro	0.40095117
KIRC_GSE139555@RN2|10|0|2	kidney	Mono/Macro	0.406066516
KIRC_GSE139555@RN2|10|0|3	kidney	Mono/Macro	0.428782466
KIRC_GSE139555@RN2|10|0|4	kidney	Mono/Macro	0.466525837
KIRC_GSE139555@RN2|11|0|1	kidney	CD4Tconv	0.453910823
KIRC_GSE139555@RN2|11|0|10	kidney	CD8T	0.47859236
KIRC_GSE139555@RN2|11|0|2	kidney	CD8T	0.441945023
KIRC_GSE139555@RN2|11|0|3	kidney	CD8T	0.38280623
KIRC_GSE139555@RN2|11|0|4	kidney	CD4Tconv	0.341510182
KIRC_GSE139555@RN2|11|0|5	kidney	NK	0.484403741
KIRC_GSE139555@RN2|11|0|6	kidney	CD4Tconv	0.477663074
KIRC_GSE139555@RN2|11|0|7	kidney	CD8T	0.81561494
KIRC_GSE139555@RN2|11|0|8	kidney	CD4Tconv	0.536917426
KIRC_GSE139555@RN2|11|0|9	kidney	NK	0.350835928
KIRC_GSE139555@RN2|11|1	kidney	CD4Tconv	0.173200351
KIRC_GSE139555@RN2|11|1|2	kidney	CD4Tconv	0.344515069
KIRC_GSE139555@RN2|11|1|3	kidney	Treg	0.566986392
KIRC_GSE139555@RN2|11|1|4	kidney	CD4Tconv	0.497756554
KIRC_GSE139555@RN2|11|1|5	kidney	CD4Tconv	0.482220117
KIRC_GSE139555@RN2|11|1|6	kidney	CD4Tconv	0.334784871
KIRC_GSE139555@RN2|11|1|7	kidney	CD4Tconv	0.453613398
KIRC_GSE139555@RN2|12|0|1	kidney	Mono/Macro	0.262488132
KIRC_GSE139555@RN2|12|0|2	kidney	Mono/Macro	0.294733969
KIRC_GSE139555@RN2|12|0|3	kidney	Mono/Macro	0.399347969
KIRC_GSE139555@RN2|12|0|4	kidney	Mono/Macro	0.426621874
KIRC_GSE139555@RN2|16|0	kidney	Treg	0.700500372
KIRC_GSE139555@RN2|16|0|2	kidney	CD4Tconv	0.576041731
KIRC_GSE139555@RN2|16|0|3	kidney	CD4Tconv	0.680228318
KIRC_GSE139555@RN2|16|0|4	kidney	CD4Tconv	0.38496359
KIRC_GSE139555@RN2|16|0|5	kidney	CD4Tconv	0.190840107
KIRC_GSE139555@RN2|17|0|1	kidney	DC	0.250436266
KIRC_GSE139555@RN2|18|0	kidney	CD4Tconv	0.494891179
KIRC_GSE139555@RN2|2|0	kidney	CD8T	0.476698476
KIRC_GSE139555@RN2|2|0|2	kidney	CD8T	0.358592324
KIRC_GSE139555@RN2|2|0|3	kidney	CD8T	0.506590865
KIRC_GSE139555@RN2|2|0|4	kidney	CD8T	0.506277008
KIRC_GSE139555@RN2|2|0|5	kidney	CD8T	0.536506133
KIRC_GSE139555@RN2|2|0|6	kidney	CD8T	0.377255102
KIRC_GSE139555@RN2|2|0|7	kidney	CD8T	0.48685147
KIRC_GSE139555@RN2|3|0	kidney	CD4Tconv	0.352848267
KIRC_GSE139555@RN2|3|0|10	kidney	CD4Tconv	0.505661888
KIRC_GSE139555@RN2|3|0|11	kidney	CD4Tconv	0.385638667
KIRC_GSE139555@RN2|3|0|12	kidney	Treg	0.728229487
